method,seed,rollout,step,reward_mean,lat_cost,rate_cost,drop_cost,lambda_lat,lambda_rate,lambda_drop,rho_mean,rho_std,beta_mean,rho_ref_mean,beta_ref_mean,delta_rho_mean,delta_rho_std,delta_beta_mean,delta_beta_std,policy_log_std_mean,loss,steps_train_nominal,steps_train_load,steps_train_edge,steps_train_burst,steps_train_joint
ReferenceResidual-SingleConstraint-PD-PPO,4,59,245760,0.22775104641914368,0.0101318359375,0.0,0.0,4.962774276733398,0.0,0.0,0.3518403787351224,0.2540070097998459,1.1656433727844053,0.37351157134433965,1.229218653941382,-0.02167119260921725,0.047457730716679865,-0.0635752811569765,0.43877582707993146,-1.1244480609893799,1.685448709409684,0,0,0,3336,760
ReferenceResidual-SingleConstraint-PD-PPO,4,60,249856,0.1588466763496399,0.5577392578125,0.012627366930246353,0.19665132462978363,5.400965690612793,0.0,0.0,0.5870980208021312,0.3118363700985529,3.2360182264191173,0.5990555903596699,3.2727858038618143,-0.011957569557538654,0.03178131967125594,-0.03676757744269685,0.4438665899263334,-1.1235156059265137,2.6640492878854274,0,0,0,0,4096
ReferenceResidual-SingleConstraint-PD-PPO,4,61,253952,0.2237814962863922,0.20074462890625,0.005030619911849499,0.008381647057831287,5.553561210632324,0.0,0.0,0.5488630565843291,0.2952651266227593,1.883541375065762,0.5622750246490331,1.8512522867989711,-0.013411968064703949,0.04083071275534697,0.03228908826679064,0.44637209295400865,-1.1205179691314697,4.435290738940239,0,0,0,3952,144
ReferenceResidual-SingleConstraint-PD-PPO,4,62,258048,0.2099573314189911,0.0875244140625,0.0,0.0,5.6155805587768555,0.0,0.0,0.37141347669209773,0.29824387653491563,1.5658231594010876,0.38962740999838386,1.5891808865344719,-0.018213933306286113,0.0446941446207941,-0.023357727133384524,0.436684978654288,-1.1188983917236328,2.649570082128048,0,0,0,1048,3048
ReferenceResidual-SingleConstraint-PD-PPO,4,63,262144,0.17600740492343903,0.3408203125,0.005977833643555641,0.16416050493717194,5.880236625671387,0.0,0.0,0.5194118049449661,0.31867622294724235,2.357106556457291,0.5338212657303468,2.423757765327281,-0.01440946078538071,0.037431846644127936,-0.06665120886998925,0.43888245124365427,-1.1207008361816406,5.0626809984445575,0,2144,0,0,1952
ReferenceResidual-SingleConstraint-PD-PPO,4,64,266240,0.20978301763534546,0.01513671875,0.0,0.0,5.884346008300781,0.0,0.0,0.2785801287136376,0.24778757417622324,1.1217332395938957,0.29704906749406024,1.188268109899937,-0.0184689387804227,0.044516137767437354,-0.06653487030604142,0.44366605618138294,-1.1141636371612549,1.7906106939539312,0,2856,1240,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,65,270336,0.18410822749137878,0.04595947265625,1.5483269066862704e-07,0.0052001504227519035,5.913113594055176,0.0,0.0,0.4133681246317306,0.3036304906317194,1.833824441696152,0.4378887789076146,1.9111905886921572,-0.02452065427588402,0.04392239852935926,-0.07736614699600566,0.4434966879652719,-1.1158421039581299,6.116384744644165,336,0,3760,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,66,274432,0.19720324873924255,0.00762939453125,0.0002542285365052521,0.0,5.911217212677002,0.0,0.0,0.357980343954638,0.277355434355505,1.2608269365578701,0.3754915034456565,1.33922133469236,-0.017511159491018474,0.04575272005360305,-0.07839439813448991,0.456273022166256,-1.1221449375152588,1.0687427069991826,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,67,278528,0.18432481586933136,0.04901123046875,0.0,0.0,5.9424262046813965,0.0,0.0,0.39778139405296453,0.2969599327707756,1.5350877839800923,0.41346277435137135,1.6483370455643067,-0.015681380298406898,0.045541317619185374,-0.11324926158421414,0.4380215584179815,-1.1271116733551025,2.511701687797904,568,0,3528,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,68,282624,0.1869651824235916,0.15966796875,0.004569669254124165,0.02919752150774002,6.062160491943359,0.0,0.0,0.42124758656322453,0.3106252823687464,1.8423343141596784,0.43984286928770866,1.9873373347153076,-0.01859528272448413,0.04289116312775596,-0.1450030205556294,0.4361600946019672,-1.1327030658721924,4.727187140285968,0,0,1472,0,2624
ReferenceResidual-SingleConstraint-PD-PPO,4,69,286720,0.1880883425474167,0.158935546875,0.0,0.022019604220986366,6.181308746337891,0.0,0.0,0.5086426444019968,0.3096683760497794,1.8746905318112943,0.5270519372911779,2.0050315691870892,-0.018409292889181045,0.041295408702739275,-0.13034103737579492,0.4412357242368519,-1.1328661441802979,5.069038692116737,1720,0,0,0,2376
ReferenceResidual-SingleConstraint-PD-PPO,4,70,290816,0.19689787924289703,0.0,0.0,0.0,6.173308849334717,0.0,0.0,0.27830234984261715,0.2412064063443268,1.0057545929179104,0.2911657506457772,1.0509231705694648,-0.012863400803160011,0.04560299407769361,-0.04516857765155465,0.43003291179474307,-1.1282155513763428,1.7384359719173517,3280,0,0,816,0
ReferenceResidual-SingleConstraint-PD-PPO,4,71,294912,0.23312363028526306,0.06805419921875,0.0,0.0,6.219752311706543,0.0,0.0,0.4246357769357809,0.27933683344056587,1.2037776517012353,0.4457042656390387,1.300408952410557,-0.02106848870325775,0.047375103739572766,-0.09663130070932185,0.42794198705260067,-1.1191704273223877,0.6489716056734324,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,72,299008,0.2356441169977188,0.0028076171875,0.0,0.0,6.213998317718506,0.0,0.0,0.32407346449055274,0.27683685216692033,1.0449621785526797,0.345799999069593,1.12853604958441,-0.02172653457904022,0.04548235098210252,-0.08357387103172982,0.44091748204640024,-1.1241987943649292,1.6508059757761657,0,4008,0,88,0
ReferenceResidual-SingleConstraint-PD-PPO,4,73,303104,0.2121259570121765,0.0146484375,0.0,0.0,6.217717170715332,0.0,0.0,0.3244621086536861,0.2678263943772885,1.2983243372801938,0.34101091960898333,1.399135947608987,-0.016548810955297255,0.04538913457594932,-0.1008116103287936,0.4396437735531726,-1.1337019205093384,1.7397457031533121,0,992,0,0,3104
ReferenceResidual-SingleConstraint-PD-PPO,4,74,307200,0.21864232420921326,0.17578125,0.0,0.010248912498354912,6.350342273712158,0.0,0.0,0.4436508423762144,0.3069816044650063,1.5910145013398012,0.45985503067136635,1.703190865237957,-0.01620418829515194,0.042666977057290244,-0.11217636389815577,0.43615639883376317,-1.1276774406433105,3.265576986223459,0,0,0,2200,1896
ReferenceResidual-SingleConstraint-PD-PPO,4,75,311296,0.21878284215927124,0.05450439453125,0.0,0.0,6.385945796966553,0.0,0.0,0.43395820506392635,0.2857892043618197,1.3817078677004346,0.45668351811197583,1.4597813362274603,-0.022725313048049436,0.047424351468174836,-0.07807346852702547,0.42942928761540444,-1.127161979675293,1.6130867466330527,1296,0,0,2800,0
ReferenceResidual-SingleConstraint-PD-PPO,4,76,315392,0.19860060513019562,0.0059814453125,0.0,0.0,6.382730960845947,0.0,0.0,0.30325129232229414,0.25943076979491503,1.2265855824525946,0.3192165191732648,1.2979347586962298,-0.015965226850970682,0.045385083626215586,-0.07134917624363496,0.4368640671660149,-1.1226065158843994,1.7485182679723947,3704,392,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,77,319488,0.2395765483379364,0.000244140625,0.00014045041461940855,0.0,6.3749260902404785,0.0,0.0,0.2888664823668812,0.2553573630142373,0.938542723596557,0.31273507442528836,1.0724139769559398,-0.023868592058407113,0.04586961504013484,-0.13387125335938257,0.4388019489140211,-1.1318914890289307,0.16450891340500676,0,4096,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,78,323584,0.19335465133190155,0.00341796875,0.0,0.0,6.369660377502441,0.0,0.0,0.3033736454149826,0.2551725398703701,1.2740939552766108,0.32843472106177535,1.3800529524012126,-0.02506107564679276,0.04603539481951623,-0.10595899712460197,0.4380201271534144,-1.1282315254211426,1.129797322396189,0,512,3584,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,79,327680,0.20146754384040833,0.0064697265625,0.0,0.003263297490775585,6.366836071014404,0.0,0.0,0.4019065028893026,0.29492825005698936,1.2748620478758619,0.425011407430651,1.4137989633865042,-0.023104904541348448,0.04444501753091399,-0.13893691551064247,0.44166784418847344,-1.1208676099777222,0.7129481473937631,0,0,1416,0,2680
ReferenceResidual-SingleConstraint-PD-PPO,4,80,331776,0.199387788772583,0.1217041015625,0.0,0.015590665861964226,6.4561991691589355,0.0,0.0,0.45796755807854783,0.30432971336112546,1.582770947989363,0.47944944882436913,1.7294555082980785,-0.021481890745821325,0.043289076188809034,-0.1466845603087154,0.4413535566944962,-1.1240439414978027,3.397836013883352,0,1776,0,0,2320
ReferenceResidual-SingleConstraint-PD-PPO,4,81,335872,0.22598953545093536,0.00836181640625,0.0,0.009253665804862976,6.454888820648193,0.0,0.0,0.3231201491879381,0.265097674342011,1.0570195254609227,0.3516987066359417,1.2272834975881928,-0.028578557448003597,0.046204270298254656,-0.17026397212727,0.43508094466644165,-1.116393804550171,0.6548729175701737,872,3224,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,82,339968,0.1982017457485199,0.0,0.0,0.0,6.4468889236450195,0.0,0.0,0.23507413533687183,0.1973529704125323,0.8489940898518594,0.25964690202437113,1.0500938516589269,-0.02457276668749924,0.047141606272372,-0.20109976180706768,0.4399137283420924,-1.1267038583755493,0.04521876662984141,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,83,344064,0.22145694494247437,0.27252197265625,5.597299264081812e-07,0.0,6.656906604766846,0.0,0.0,0.5802877916337332,0.2729736856469411,1.5329003346403403,0.6187030514016508,1.7659785311871956,-0.0384152597679176,0.04396591804168055,-0.2330781965468554,0.4251085674585131,-1.1284452676773071,4.286991253495216,32,0,0,4064,0
ReferenceResidual-SingleConstraint-PD-PPO,4,84,348160,0.2072352170944214,0.02447509765625,0.0,0.0,6.668486595153809,0.0,0.0,0.36923991819889335,0.29261569063569287,1.171976357544302,0.39618677192583385,1.396402143234103,-0.026946853726940518,0.045859099492679814,-0.22442578568980118,0.44321151428226385,-1.126124620437622,0.9916501600295305,0,0,3160,936,0
ReferenceResidual-SingleConstraint-PD-PPO,4,85,352256,0.19056260585784912,0.08673095703125,0.0,0.006822369992733002,6.7298712730407715,0.0,0.0,0.4315251287818999,0.30580375183877573,1.5893733129392298,0.45988242104930804,1.778630039211324,-0.02835729226740803,0.045138568932788885,-0.18925672627209414,0.4384823348668232,-1.127995252609253,3.582007624208927,0,0,1840,0,2256
ReferenceResidual-SingleConstraint-PD-PPO,4,86,356352,0.18230852484703064,0.34466552734375,0.001824311912059784,0.12973402440547943,6.997603893280029,0.0,0.0,0.5241812410150347,0.3065544905935044,2.441802124800589,0.5495053202037007,2.614157607648798,-0.025324079188665846,0.04270756413453266,-0.17235548284820884,0.4358541102335991,-1.1265333890914917,5.712655663490295,0,0,1352,0,2744
ReferenceResidual-SingleConstraint-PD-PPO,4,87,360448,0.17792055010795593,0.17352294921875,0.001352054881863296,0.015939611941576004,7.128422260284424,0.0,0.0,0.4789543547491487,0.310911382816082,2.050175302612966,0.5051072476444681,2.2670919293398883,-0.026152892895319357,0.04308395632662438,-0.21691662672692186,0.45890445467982205,-1.1278901100158691,3.0839544139802455,0,0,3648,448,0
ReferenceResidual-SingleConstraint-PD-PPO,4,88,364544,0.23983001708984375,0.0419921875,0.0,0.0,7.154016017913818,0.0,0.0,0.42652516950349756,0.2775600646013903,1.01146166038596,0.457180583168488,1.1855150750584837,-0.030655413664990378,0.047697420475226626,-0.17405341467252367,0.43549601808278043,-1.125806450843811,0.7114562226459384,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,89,368640,0.22083376348018646,0.0098876953125,0.0,0.0,7.153926372528076,0.0,0.0,0.2833884010110159,0.24876552272331662,0.9513044025562127,0.31054313084286717,1.085297326788023,-0.027154729831851222,0.046595634868071056,-0.13399292423181025,0.43445346533621976,-1.1287786960601807,1.8326482803560793,0,3640,0,456,0
ReferenceResidual-SingleConstraint-PD-PPO,4,90,372736,0.199601948261261,0.01129150390625,0.0012186175445094705,0.0,7.154959678649902,0.0,0.0,0.37075141279486995,0.2898257723803969,1.285421704331625,0.39059711797408725,1.401521370107993,-0.01984570517921725,0.04557184963520268,-0.11609966577636813,0.4545149791675043,-1.1312456130981445,2.6281796529889108,2736,1360,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,91,376832,0.19228217005729675,0.03399658203125,0.0006842644070275128,0.003315385663881898,7.17415714263916,0.0,0.0,0.3537246065141936,0.2865897587015224,1.2339730782379665,0.37320450147062556,1.4672552277899933,-0.01947989495643198,0.046182102861413936,-0.23328214955202675,0.43368865977202975,-1.1335887908935547,1.5856355417519807,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,92,380928,0.2002914547920227,0.0,0.0,0.0,7.166157245635986,0.0,0.0,0.23353965932732212,0.20945340386102548,0.8532745871634301,0.25141224712909926,1.1237917741338437,-0.017872587801777143,0.046010629410530454,-0.2705171869704136,0.4208786548007093,-1.148925542831421,1.6198755300138146,3168,0,928,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,93,385024,0.16838908195495605,0.1168212890625,0.02156834676861763,0.03860005363821983,7.251614093780518,0.0,0.0,0.5267999646489787,0.31533154318005313,2.234216021885058,0.5355752431283405,2.429302114449591,-0.00877527847936181,0.03944187132451332,-0.19508609256453296,0.4469312844362169,-1.1589975357055664,2.133994520455599,0,0,4072,24,0
ReferenceResidual-SingleConstraint-PD-PPO,4,94,389120,0.2061692178249359,0.21429443359375,8.845588581607444e-07,0.0,7.4150495529174805,0.0,0.0,0.49280693596379377,0.30181506437655603,1.8088907719945362,0.5028281199834772,1.8797243578457081,-0.01002118401968339,0.04095199078058189,-0.07083358585117203,0.4562963128546299,-1.1659328937530518,1.1256857195869088,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,95,393216,0.22197388112545013,0.00421142578125,0.0,0.0,7.410418510437012,0.0,0.0,0.26170735794871913,0.22516530278613006,0.9603791361764937,0.27925850331200575,1.1897332510589518,-0.0175511453632866,0.04666119505391227,-0.22935411488245813,0.42079774338872816,-1.1751110553741455,0.6620957024395466,0,3216,0,880,0
ReferenceResidual-SingleConstraint-PD-PPO,4,96,397312,0.21551287174224854,0.004150390625,0.0,0.0,7.405738830566406,0.0,0.0,0.2942083399991273,0.25261873715391653,0.9075789792208693,0.3077062837138863,1.1303336842326657,-0.013497943714759007,0.04507199734783244,-0.2227547050117965,0.4078912249265479,-1.1707028150558472,0.6029905076138675,0,1784,0,0,2312
ReferenceResidual-SingleConstraint-PD-PPO,4,97,401408,0.1753946840763092,0.45599365234375,0.0003031197702512145,0.1340380758047104,7.762533664703369,0.0,0.0,0.5720232570232208,0.30487866298578026,2.434182761997402,0.5841301433264643,2.5916677077910517,-0.012106886303243412,0.03655174324256984,-0.15748494579364977,0.42421285538933995,-1.1718909740447998,5.269587285071611,0,0,0,0,4096
ReferenceResidual-SingleConstraint-PD-PPO,4,98,405504,0.17903494834899902,0.4832763671875,0.003408016636967659,0.07734382152557373,8.141155242919922,0.0,0.0,0.5906700896200703,0.295488446754094,2.6877508364005873,0.6044734429566869,2.8471326506261785,-0.013803353336616551,0.037169641356086025,-0.1593818142255914,0.41690176335407714,-1.1733500957489014,5.6363034777343275,0,0,0,504,3592
ReferenceResidual-SingleConstraint-PD-PPO,4,99,409600,0.22658118605613708,0.0428466796875,0.0,0.0,8.16743278503418,0.0,0.0,0.40402040550170887,0.27185532740235624,1.1157707767185334,0.42174270856327656,1.3123933776440175,-0.01772230306156761,0.045918796204710725,-0.1966226009254844,0.42312538384004583,-1.16460120677948,0.6692290594801307,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,100,413696,0.18031993508338928,0.101318359375,0.00027219802723266184,0.0,8.240487098693848,0.0,0.0,0.4393656683460519,0.31559115325473724,1.6311621288569624,0.4471124077017828,1.7770292641625456,-0.007746739355730844,0.040857129286721736,-0.14586713530558343,0.4264226064627912,-1.1625514030456543,3.3228885397315024,0,0,3696,400,0
ReferenceResidual-SingleConstraint-PD-PPO,4,101,417792,0.2008603811264038,0.015625,0.00226380443200469,0.02293035387992859,8.244987487792969,0.0,0.0,0.3582813995518341,0.28888589265653997,1.2082987853487408,0.36770455748526043,1.4103261278776262,-0.00942315793342638,0.044531987802238146,-0.20202734252888532,0.4266619197702606,-1.1662988662719727,1.220524831302464,0,2792,1304,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,102,421888,0.2044595181941986,0.00018310546875,0.0,0.0,8.237133979797363,0.0,0.0,0.3106296883654862,0.26634948727844515,0.9481332083001511,0.3238978551970906,1.1666286683251017,-0.013268166831604339,0.045384739893931096,-0.21849546002495052,0.408568911774779,-1.1738159656524658,0.7051306181587279,1888,2208,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,103,425984,0.19742511212825775,0.01483154296875,0.0,0.0,8.240999221801758,0.0,0.0,0.37700179762204133,0.292813712798151,1.0552779086792392,0.38708382149355713,1.2493607787611472,-0.010082023871515793,0.04410659871613815,-0.1940828700819079,0.4137878422239382,-1.1728981733322144,1.3739235896617175,3112,0,0,984,0
ReferenceResidual-SingleConstraint-PD-PPO,4,104,430080,0.23045200109481812,0.2147216796875,0.0,0.0,8.404776573181152,0.0,0.0,0.5257861000722223,0.29536895015013476,1.6680238792612103,0.5352631808525963,1.7941893074629585,-0.009477080780373955,0.040830608147194816,-0.12616542820174775,0.42645415750703375,-1.1819905042648315,2.956150273233652,80,0,0,4016,0
ReferenceResidual-SingleConstraint-PD-PPO,4,105,434176,0.19879722595214844,0.0,0.0,0.0,8.39677619934082,0.0,0.0,0.2850067473679657,0.23994353297568405,0.8931895339345153,0.2910758682895328,1.1580538071410067,-0.006069120921567077,0.045456783185846304,-0.2648642732064913,0.4067414562443546,-1.1980812549591064,0.07367453823680989,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,106,438272,0.19818463921546936,0.14215087890625,0.0,0.0,8.502496719360352,0.0,0.0,0.4552267403193209,0.30443869476922636,1.32820187189525,0.46578194560243275,1.5072476591806683,-0.01055520528311175,0.04254260745513186,-0.1790457872854183,0.40795148659859054,-1.196189284324646,2.920590668171644,824,0,0,0,3272
ReferenceResidual-SingleConstraint-PD-PPO,4,107,442368,0.19661635160446167,0.1419677734375,5.1694583817152306e-05,0.031285811215639114,8.608071327209473,0.0,0.0,0.4515527581106027,0.307116124212767,1.7547856841174454,0.4593662268091491,2.0114155832935166,-0.007813468698546409,0.0400548481047434,-0.25662989917607126,0.4149376212684351,-1.1951689720153809,1.894815021753311,0,0,2368,0,1728
ReferenceResidual-SingleConstraint-PD-PPO,4,108,446464,0.1864577680826187,0.02093505859375,0.014700922183692455,0.024374498054385185,8.616819381713867,0.0,0.0,0.38495033367141746,0.29703287694751157,1.5923995063628122,0.3902928466915655,1.8221937724037884,-0.005342513020148062,0.04279804370991432,-0.2297942660409762,0.41353316938701257,-1.2026398181915283,3.39472781419754,0,1464,2632,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,109,450560,0.22965297102928162,0.00244140625,2.90537609544117e-05,0.0,8.610772132873535,0.0,0.0,0.29547866332995965,0.256449102439625,0.9759422063614223,0.3125339266913394,1.1604685446455878,-0.01705526336137975,0.04333691552555159,-0.1845263382841656,0.41878488908211586,-1.212462306022644,0.5923202439211309,0,3536,0,0,560
ReferenceResidual-SingleConstraint-PD-PPO,4,110,454656,0.19302982091903687,0.307373046875,0.00021510063379537314,0.030248509719967842,8.848670959472656,0.0,0.0,0.542565749994903,0.3036802787729195,2.2563139461226873,0.5523577561757433,2.38329064549017,-0.009792006180840293,0.03609402624551406,-0.12697669936748282,0.41603093088406223,-1.2090504169464111,2.4767540492117406,0,0,0,0,4096
ReferenceResidual-SingleConstraint-PD-PPO,4,111,458752,0.22055095434188843,0.0018310546875,0.00047656637616455555,0.006920102518051863,8.842135429382324,0.0,0.0,0.3321739200240048,0.2741126938053305,0.9580713831098217,0.3475990988308558,1.1505879650758324,-0.015425178806851002,0.04263490289057948,-0.1925165819660108,0.42006466895243955,-1.2237141132354736,0.7613325889687985,0,3752,0,0,344
ReferenceResidual-SingleConstraint-PD-PPO,4,112,462848,0.1856539100408554,0.127197265625,0.0,0.0,8.935893058776855,0.0,0.0,0.3657046281144614,0.2959961022852112,1.4653932082204322,0.3795558444166555,1.6054232235607426,-0.013851216302194042,0.04193355696903358,-0.14003001534031043,0.4192942589120781,-1.2215571403503418,2.227003924176097,0,1248,2848,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,113,466944,0.16859810054302216,0.1688232421875,0.003923483192920685,0.03330574557185173,9.062952041625977,0.0,0.0,0.47212061533993477,0.3196354517759056,2.1225722458021385,0.4855022186660589,2.2406517778632713,-0.013381603326124106,0.038434010498918564,-0.11807953206113303,0.4209235313672261,-1.2192809581756592,4.422774210572243,1944,0,2152,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,114,471040,0.19266316294670105,0.0042724609375,0.0,0.0,9.058369636535645,0.0,0.0,0.29426157802012815,0.25858360065942965,0.9757595686527814,0.3116922546606906,1.1587824255254695,-0.01743067664056252,0.0427758282297128,-0.18302285687268807,0.3974844079811001,-1.2167059183120728,0.9516302036121488,3056,0,0,1040,0
ReferenceResidual-SingleConstraint-PD-PPO,4,115,475136,0.2280479073524475,0.1224365234375,0.0,0.0,9.148319244384766,0.0,0.0,0.49246483067688074,0.299868697333571,1.3798377043637373,0.5118433943203392,1.5245930721487346,-0.019378563643458482,0.04132748690000246,-0.14475536778499726,0.40949641995847563,-1.2091658115386963,3.333417399972677,0,136,0,3960,0
ReferenceResidual-SingleConstraint-PD-PPO,4,116,479232,0.21976985037326813,0.00042724609375,0.0,0.0,9.140661239624023,0.0,0.0,0.22621536922613122,0.20668166112636874,0.8552558995663646,0.2444552746658805,1.095672000395789,-0.01823990543974929,0.04364670970079772,-0.24041610082942422,0.4035209504854018,-1.204085111618042,0.1390742123941891,0,4096,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,117,483328,0.22420868277549744,0.00982666015625,0.0,0.0,9.140522956848145,0.0,0.0,0.36672542936073826,0.2647192217958096,0.9872904652675933,0.37826502660321204,1.1592166963404895,-0.01153959724247378,0.04502419073407231,-0.17192623107289617,0.4119125977293291,-1.202967882156372,1.5617355900816619,0,768,0,3328,0
ReferenceResidual-SingleConstraint-PD-PPO,4,118,487424,0.20681041479110718,0.0,0.0,0.0,9.132522583007812,0.0,0.0,0.3034438490109298,0.2494348391929959,1.0456192685618841,0.3188526754432547,1.2446573588032495,-0.01540882643232477,0.04459658359086914,-0.1990380902413651,0.4095104024316713,-1.2081115245819092,1.5155566434375942,2424,0,0,1672,0
ReferenceResidual-SingleConstraint-PD-PPO,4,119,491520,0.19856920838356018,0.00030517578125,0.0,0.0,9.12476634979248,0.0,0.0,0.25827543509158435,0.22547033506528533,0.8874978349328111,0.2711301162446781,1.0674665319493903,-0.012854681153093732,0.043109021386087534,-0.17996869701657936,0.40707098584254225,-1.2174102067947388,1.4954144647344947,2576,0,0,0,1520
ReferenceResidual-SingleConstraint-PD-PPO,4,120,495616,0.14544478058815002,0.70648193359375,0.01931573636829853,0.23412485420703888,9.681951522827148,0.0,0.0,0.6519352373340729,0.2699236898081406,3.348035425611563,0.6716510390168159,3.4168107152958243,-0.019715801682742916,0.03409721045788432,-0.06877528968426116,0.4058188831162765,-1.2154366970062256,7.562103834375739,0,0,616,0,3480
ReferenceResidual-SingleConstraint-PD-PPO,4,121,499712,0.1856774389743805,0.06573486328125,0.0,0.0,9.726539611816406,0.0,0.0,0.460262396003871,0.3162635823302766,1.5816055839356262,0.4711245729561421,1.6982986247026488,-0.010862176952271183,0.0399096412437288,-0.1166930407670225,0.41349071496134493,-1.2138928174972534,3.931783486902714,0,0,4096,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,122,503808,0.18593108654022217,0.30010986328125,0.0,0.021245257928967476,9.958627700805664,0.0,0.0,0.5097953446801308,0.31624579442285705,2.191901392846464,0.5261485742637066,2.2630740619071874,-0.016353229583575716,0.03776972561298091,-0.07117266906072314,0.41132094998890156,-1.2149124145507812,3.887193551659584,0,0,288,0,3808
ReferenceResidual-SingleConstraint-PD-PPO,4,123,507904,0.227913036942482,0.06793212890625,8.970219641923904e-05,0.028665093705058098,10.004973411560059,0.0,0.0,0.4336343681997968,0.29159621378526146,1.541296078462027,0.4570299458970245,1.6459346274313014,-0.023395577697227707,0.04546344471401322,-0.10463854896927435,0.4093962329018672,-1.2140815258026123,2.6361640714108945,0,0,0,2904,1192
ReferenceResidual-SingleConstraint-PD-PPO,4,124,512000,0.20857438445091248,0.0166015625,0.0,0.0,10.010254859924316,0.0,0.0,0.3686628661844832,0.28370062798007195,1.1104074127228012,0.38399092346293284,1.2742649156093169,-0.015328057278449691,0.04388726649102362,-0.16385750288651574,0.40721747772401573,-1.2147036790847778,1.2577583812177182,0,0,2000,2096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,125,516096,0.17308011651039124,0.345947265625,0.0027308810967952013,0.013549103401601315,10.279012680053711,0.0,0.0,0.5428847438083632,0.31120526654914216,2.3584722015072934,0.555643931515589,2.4359363293506577,-0.012759187707225783,0.03614061460436932,-0.07746412784336433,0.4178254304362945,-1.209542989730835,3.272355402261019,0,1096,3000,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,126,520192,0.22633138298988342,0.0,0.0,0.0,10.271012306213379,0.0,0.0,0.2549270128410354,0.2155861724021169,0.9656408944989421,0.28020702813226883,1.1051726922852354,-0.02528001529123338,0.04557377166755725,-0.1395317977862932,0.4069854013391376,-1.2075732946395874,1.090011736843735,192,3904,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,127,524288,0.2024766057729721,0.0220947265625,0.0,0.0,10.280688285827637,0.0,0.0,0.28075700755014776,0.25506235653763165,0.9782374627146546,0.29337679830048546,1.1026643601223085,-0.012619790750337668,0.041560685254128406,-0.12442689740765385,0.4053373302731959,-1.2039735317230225,0.530709394463338,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,128,528384,0.18938666582107544,0.001953125,0.00995867419987917,0.0,10.274250984191895,0.0,0.0,0.4257002094350535,0.30593870277610874,1.3060063914207718,0.4414269236103736,1.4373648780505546,-0.015726714175320084,0.040828783911307065,-0.1313584866297826,0.42112613560291395,-1.20199716091156,1.9636046141386032,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,129,532480,0.20068928599357605,0.06787109375,7.257022662088275e-05,0.0,10.320548057556152,0.0,0.0,0.3571914679351301,0.2847888141126147,1.2711408140516474,0.37439103036556604,1.4126598834229622,-0.017199562430435925,0.04152095341511328,-0.14151906937131514,0.420385142019403,-1.2035495042800903,1.6624176329001785,1616,0,0,0,2480
ReferenceResidual-SingleConstraint-PD-PPO,4,130,536576,0.16379414498806,0.392333984375,0.014347842894494534,0.1782379448413849,10.626415252685547,0.0,0.0,0.5708486825058535,0.30550382657961084,2.722921220130249,0.5803370406704094,2.848761339396452,-0.009488358164555802,0.034448504783887626,-0.12584011926620292,0.43156280342945735,-1.202934741973877,5.315899854898452,0,1576,0,0,2520
ReferenceResidual-SingleConstraint-PD-PPO,4,131,540672,0.22310875356197357,0.0,0.0,0.0,10.618414878845215,0.0,0.0,0.2333514445684921,0.2031880380039871,0.9343723274070239,0.2524258365271227,1.135657758806036,-0.01907439195863053,0.04356465999555871,-0.20128543139901212,0.4052582008803414,-1.202643871307373,1.4139305416028947,0,3424,0,672,0
